t_seconds,phase,pan_deg,tilt_deg,roll_deg,quaternion_w,quaternion_x,quaternion_y,quaternion_z,mode,generation
7.916010327000549,motion,-66.3,-99.5,20.4,0.3173766536493501,0.6708652559460482,-0.47033909042910843,-0.477486133931764,1,1000000
8.091135176000535,motion,-66.3,-99.5,20.1,0.3182828705923935,0.6698020061745121,-0.47225895250115274,-0.4764795573732187,1,1000000
8.208323557999393,motion,-66.3,-99.5,20.1,0.3182828705923935,0.6698020061745121,-0.47225895250115274,-0.4764795573732187,1,1000000
8.338427575999958,motion,-66.3,-99.5,19.9,0.31889502783244283,0.6690867247169605,-0.473535248546303,-0.4758080331556695,1,1000000
8.455703752000773,motion,-66.3,-99.5,19.8,0.31920153628353304,0.6687318238669849,-0.4741759408042587,-0.47546325214906404,1,1000000
8.568216883999412,motion,-66.3,-99.5,19.6,0.3198040276403468,0.6680136010959571,-0.47545922561979503,-0.4747859911885024,1,1000000
8.680727098999341,motion,-66.3,-99.5,19.5,0.3201016442811767,0.6676584392756625,-0.4760995443464251,-0.47444322069727146,1,1000000
8.793216897000093,motion,-66.3,-99.5,19.4,0.32040930276394625,0.6672965959981089,-0.4767368064160222,-0.474104576101002,1,1000000
8.905359309999767,motion,-66.3,-99.5,19.3,0.32070997504529014,0.6669318706597619,-0.47737902621927303,-0.4737681470198887,1,1000000
9.01823936800065,motion,-66.3,-99.5,19.2,0.32101467687119223,0.6665738888639939,-0.47800879861295265,-0.4734304768037409,1,1000000
9.140605554999638,motion,-66.3,-99.5,19.1,0.32131654283562655,0.6662107141946507,-0.4786477279672869,-0.4730912344402171,1,1000000
9.283927966000192,motion,-66.3,-99.5,18.9,0.3219247026341983,0.6654880957795735,-0.4799249565508374,-0.4724003771053078,1,1000000
9.402598635999311,motion,-66.3,-99.5,18.8,0.3222213934010446,0.6651249425701732,-0.4805573747206302,-0.4720665143889457,1,1000000
9.530163626999638,motion,-66.3,-99.5,18.7,0.3225246831555286,0.6647651514701296,-0.48119322441579393,-0.4717183512676319,1,1000000
9.66185872800088,motion,-66.3,-99.5,18.6,0.3228209403077571,0.6644012492356067,-0.4818301480973444,-0.4713781166934587,1,1000000
9.776192199000434,motion,-66.3,-99.5,18.4,0.32342422585765124,0.6636657221752529,-0.4831019281033173,-0.47069853027265407,1,1000000
9.93975565099936,motion,-66.3,-99.5,18.3,0.32372067330207455,0.6633078040258515,-0.48373180576715935,-0.4703522327835782,1,1000000
10.091611290999936,motion,-66.3,-99.5,18.1,0.324324613452539,0.6625726920718004,-0.48499669986248556,-0.4696692175905147,1,1000000
10.262569855000038,motion,-66.3,-99.5,18,0.32462285514067163,0.6622084086447515,-0.48563451408217295,-0.4693177432962405,1,1000000
10.381833789000666,motion,-66.3,-99.5,17.8,0.3252236771053603,0.6614719482734089,-0.48689680212827063,-0.46863197242048316,1,1000000
10.493916114999593,motion,-66.3,-99.5,17.6,0.32551336275944054,0.6611065256747645,-0.4875330476754331,-0.4682848917054518,1,1000000
10.622035286000028,motion,-66.3,-99.5,17.5,0.32581527984467695,0.6607361821680008,-0.4881589257349367,-0.4679454714163838,1,1000000
